time,engineLoad,outputTorqueState,instantEngineLoad,fundamentalFrequencyRPMCoefExhaust,lastOutputTorque,idleStartCoef,idleAVReadErrorRange,fastIgnitionErrorCoef,invTempRevLimiterRange,ignitionCoef,tempRevLimiterMaxAVOvershoot,hasFuel,starterMaxAV,overTorqueDamage,thermals: connectingRodBearingsDamaged,thermals: coolantTemperature,thermals: cylinderWallOverheatDamage,thermals: cylinderWallTemperature,thermals: cylinderWallsMelted,thermals: radiatorFanSpin,thermals: coolantEfficiency,thermals: coolantLeakRate,thermals: energyBlockToAir,thermals: energyCoolantToAir,thermals: energyCoolantToBlock,thermals: energyCylinderWallToBlock,thermals: energyCylinderWallToCoolant,thermals: energyCylinderWallToOil,thermals: energyExhaustToAir,thermals: energyOilSumpToAir,thermals: energyOilToAir,thermals: energyOilToBlock,thermals: energyToCylinderWall,thermals: energyToExhaust,thermals: energyToOil,thermals: engineBlockMelted,thermals: engineBlockOverheatDamage,thermals: engineBlockTemperature,thermals: engineEfficiency,thermals: exhaustTemperature,thermals: fanActive,thermals: headGasketBlown,thermals: oilOverheatDamage,thermals: oilTemperature,thermals: oilThermostatStatus,thermals: oilThermostatTemperature,thermals: pistonRingsDamaged,thermals: radiatorAirSpeed,thermals: radiatorAirSpeedEfficiency,thermals: thermostatStatus,thermals: thermostatTemperature,
10.504500478506,1,1,1,nil,335.19485966716,1,5.23598775,1,0.01705231535076,1,58.6430628,true,54.977871375,0,false,87.511798498714,0,92.67910687411,false,0,1,nil,99.815660839027,0,2939.2754009542,1563.5143584505,5326.5257728765,23.381882214127,611.29763803492,49.515659104215,0,23.665214864653,7121.9411864295,7121.9411864295,344.27348529404,false,0,84.193494919319,0.3,217.22679794376,false,false,0,86.325899150649,0,110,false,6.8278663635254,0.31280502866441,0,90,
11.554500520229,1,1,1,nil,266.6141996484,1,5.23598775,1,0.01705231535076,1,58.6430628,true,54.977871375,0,false,88.376256412495,0,93.228580636589,false,0,1,nil,103.510244472,0,3198.0427962358,1600.7524632135,5233.1638650536,23.965611544748,868.93577575519,53.86644779205,0,24.148313158564,6714.8858709452,6714.8858709452,415.43787712325,false,0,84.867483325502,0.3,234.22911024613,false,false,0,86.989972288275,0,110,false,7.3314453125,0.32830142473565,0,90,
12.605000562966,0.062000002944842,1,0.1870667434188,nil,26.15118008033,1,5.23598775,1,0.01705231535076,1,58.6430628,true,54.977871375,0,false,88.074643944998,0,87.766195943116,false,0,1,nil,101.61802566245,0,2389.4271788585,439.88507279926,-324.30863432576,1.8769664214241,920.31911244566,53.589745350928,0,20.762205103683,4.191769979787,4.191769979787,56.557436578834,false,0,85.433898700728,0.1,238.23454778364,false,false,0,87.288753003668,0,110,false,7.5197410583496,0.33391774083306,0,90,
13.662500634789,0.84285486123466,1,1,nil,279.53781430927,1,5.23598775,1,0.01705231535076,1,58.6430628,true,54.977871375,0,false,87.346831106658,0,88.010138897773,false,0,1,nil,99.324792851328,0,1396.0651119047,385.15870440807,528.14611412965,2.1873795832127,867.69538830411,38.189004117303,0,16.547383514846,1381.1696200143,1381.1696200143,115.66607231318,false,0,85.751299188081,0.36789259259259,236.61972689627,false,false,0,87.27963821689,0,110,false,4.8575046539307,0.24461807959185,0,90,
14.733000695705,1,1,1,nil,376.2147758635,1,5.23598775,1,0.01705231535076,1,58.6430628,true,54.977871375,0,false,87.773296601763,0,91.171035862996,false,0,1,nil,98.373760926244,0,1445.8509859335,894.67797828213,3323.3705281241,12.508549698498,972.85516284196,32.137371945171,0,16.155029601434,4518.1624119167,4518.1624119167,193.20376469985,false,0,86.063370250694,0.3,244.13413848392,false,false,0,87.581053838061,0,110,false,3.9371849060059,0.20790761274962,0,90,
15.804000750184,1,1,1,nil,373.12877105645,1,5.23598775,1,0.01705231535076,1,58.6430628,true,54.977871375,0,false,88.860818385478,0,94.197624365271,false,0,1,nil,104.53697379218,0,2105.0342049016,1433.0466972104,5569.1882653266,22.689174203807,1296.3695721281,49.510470464363,0,17.915279221205,7310.2940976652,7310.2940976652,315.62148694754,false,0,86.494323586029,0.3,258.04841383769,false,false,0,88.090402169266,0,110,false,6.4635810852051,0.30114178335601,0,90,
16.869500823319,1,1,1,nil,339.00562131005,1,5.23598775,1,0.01705231535076,1,58.6430628,true,54.977871375,0,false,89.948265465093,0,95.226716214227,false,0,1,nil,106.74782010929,0,2627.791936697,1548.9636575836,5608.4392229883,24.988616596993,1661.3778203494,62.485645320244,0,17.971969664037,7351.9450425561,7351.9450425561,343.36651902959,false,0,87.049030746106,0.3,272.67957113011,false,false,0,88.627164592776,0,110,false,8.8980331420898,0.37233328321143,0,90,
17.934500895441,1,1,1,nil,395.78629608936,1,5.23598775,1,0.01705231535076,1,58.6430628,true,54.977871375,0,false,90.397483679246,0,95.313326413075,false,0,1,nil,107.6436145767,2684.5770243179,2521.895844589,1456.9168852049,5216.5227384605,23.306232893797,2058.5773190878,73.843565893088,0,17.496314430905,6744.8970771261,6744.8970771261,272.65446781841,false,0,87.652409686326,0.3,286.74079206021,false,false,0,89.183212356781,0,110,false,11.627533721924,0.43667332631524,0.39735144412046,90,
18.986000940204,1,1,1,nil,316.42745206859,1,5.23598775,1,0.01705231535076,1,58.6430628,true,54.977871375,0,false,90.485365615092,0,95.866850567971,false,0,1,nil,107.00897361232,3394.6849619448,2084.4808031629,1448.6272622452,5680.4183982166,23.14381214774,2445.0354913326,77.349744252614,0,17.486199291495,7058.3173116675,7058.3173116675,356.43642006087,false,0,88.184599747757,0.3,299.59663799255,false,false,0,89.743685259978,0,110,false,12.781323242188,0.46006891503204,0.48271755412966,90,
20.035500984639,1,1,1,nil,348.72184144665,1,5.23598775,1,0.01705231535076,1,58.6430628,true,54.977871375,0,false,90.532884669145,0,96.087790955717,false,0,1,nil,101.9569920942,3823.9868934295,1611.9457373611,1320.8762588021,5516.3036890373,20.389186782707,2735.1759347864,79.686999628494,0,18.085015180006,6880.7293093901,6880.7293093901,312.20277369455,false,0,88.65474064036,0.3,311.66295248973,false,false,0,90.356739171815,0,110,false,14.795774841309,0.49657291747271,0.53182715522024,90,
21.075501028448,0.9609999981476,1,0.057615601443832,nil,12.494352715814,1,5.23598775,1,0.01705231535076,1,58.6430628,true,54.977871375,0,false,90.545470718707,0,95.848061152109,false,0,1,nil,102.51535828593,3925.733533384,1279.6865991322,1199.668755417,5225.1773313478,17.156408800685,3140.4961917597,80.453342570304,0,20.510898922969,6609.9263661553,6609.9263661553,411.20732216185,false,0,89.055742871214,0.3,322.01269472968,false,false,0,90.995270587692,0,110,false,14.831973266602,0.49718378110799,0.54521075556495,90,
22.131001070142,0.86399999354035,1,1,nil,244.81556555733,1,5.23598775,1,0.01705231535076,1,58.6430628,true,54.977871375,0,false,90.525691866999,0,93.656159462695,false,0,1,nil,101.50642526049,3633.4551456331,979.78108243699,993.19463384273,4418.8120200095,11.75218670591,3356.2324712284,77.590270815745,0,24.335117912833,396.61870245133,396.61870245133,370.40500659304,false,0,89.371738134007,0.332,327.64617772125,false,false,0,91.701842741316,0,110,false,13.948313903809,0.48183510618812,0.52825008026299,90,
23.185001090169,1,1,1,nil,268.70443897327,1,5.23598775,1,0.01705231535076,1,58.6430628,true,54.977871375,0,false,90.611325346629,0,96.003367992417,false,0,1,nil,100.45098042985,4273.9498998737,790.44067411488,1089.930516382,5181.4301052719,12.49126531153,3634.8055635952,79.672499670532,0,27.922035048331,6392.2649321122,6392.2649321122,376.39627105685,false,0,89.664581966241,0.3,335.64016530566,false,false,0,92.375381022109,0,110,false,14.8546875,0.49756633694458,0.60978535279584,90,
24.247501160949,1,1,1,nil,392.65927164011,1,5.23598775,1,0.01705231535076,1,58.6430628,true,54.977871375,0,false,90.663869476631,0,96.289423567181,false,0,1,nil,99.359037133031,4557.3162529025,596.54862361677,1088.2486525214,5398.2190599005,11.378906912105,3932.3615059645,79.00039424117,0,31.158198414971,6346.3185632685,6346.3185632685,264.00766279986,false,0,89.93802676821,0.3,343.16690232118,false,false,0,92.997503704289,0,110,false,14.795687866211,0.49657144794397,0.66065429000794,90,
25.316501211375,1,1,1,nil,374.96447061055,1,5.23598775,1,0.01705231535076,1,58.6430628,true,54.977871375,0,false,90.714294035683,0,96.390743011287,false,0,1,nil,102.61511185109,4911.4019989012,451.66058336563,1086.1787898655,5555.6638759867,10.45451033602,4387.0566652049,79.386661181017,0,33.807196383869,6688.4731555675,6688.4731555675,284.95122262243,false,0,90.181735434409,0.3,349.81704196541,false,false,0,93.408345985623,0,110,false,13.969281005859,0.48221013849235,0.71175980813437,90,
26.373001229018,1,1,1,nil,401.58195333627,1,5.23598775,1,0.01705231535076,1,58.6430628,true,54.977871375,0,false,90.762738842389,0,96.20637256526,false,0,1,nil,102.91613710259,5210.043476719,310.95288317593,1027.0876935127,5388.912719966,8.5193274092429,4714.1326938604,78.787252515981,0,36.067279383035,6217.0589348767,6217.0589348767,250.25420245443,false,0,90.400929062721,0.3,355.81025878208,false,false,0,93.840761544245,0,110,false,13.621786499023,0.47592369887492,0.76447678502002,90,
27.432501252741,0.84999999287538,1,0.35726919030265,nil,84.856047688882,1,5.23598775,1,0.01705231535076,1,58.6430628,true,54.977871375,0,false,90.833219537063,0,94.751868018916,false,0,1,nil,103.16459158161,4579.7600394203,211.09767841728,975.90400815616,5218.7818208543,6.5184120582405,4948.0600559634,64.295228681739,0,38.999004314648,1101.53334667,1101.53334667,386.46141631782,false,0,90.582142217867,0.3219,359.45189507117,false,false,0,94.313596121099,0,110,false,9.4348930358887,0.38612377070901,0.82758895675978,90,
28.495001282543,1,1,1,nil,268.03553480946,1,5.23598775,1,0.01705231535076,1,58.6430628,true,54.977871375,0,false,91.434860819816,0,96.705454627851,false,0,1,nil,104.86363351961,1464.4881657072,556.89613902006,1050.7072784858,5234.2485973306,5.7960982143768,5091.4995407173,17.045949536646,0,45.65414206602,6461.9224328402,6461.9224328402,383.86150279571,false,0,90.747033328095,0.3,361.190302274,false,false,0,95.051824248543,0,110,false,0.53039522171021,0.1,1,90,
29.561001319438,1,1,1,nil,293.68464444173,1,5.23598775,1,0.01705231535076,1,58.6430628,true,54.977871375,0,false,92.415015543037,0,97.841962506977,false,0,1,nil,105.29397154617,2574.4077234285,1144.4487554571,1201.7445811202,5394.5794395729,7.3296432539224,5330.770005444,29.847260779481,0,50.115745105443,6683.2016219643,6683.2016219643,357.83198218052,false,0,91.061673569999,0.3,365.18450826317,false,false,0,95.778185395611,0,110,false,3.1491846084595,0.17351658911396,1,90,
30.6295013614,1,1,1,nil,394.42278835834,1,5.23598775,1,0.01705231535076,1,58.6430628,true,54.977871375,0,false,93.305948261363,0,98.500041721214,false,0,1,nil,105.84046820747,1500.6223791619,1561.7321427668,1254.6852726055,5204.2166933628,7.5914890133338,5559.0559320192,17.333281941322,0,52.506649316328,6417.8832644124,6417.8832644124,261.5031312302,false,0,91.459167359316,0.3,368.82694510045,false,false,0,96.390853378279,0,110,false,0.0076963923871517,0.1,1,90,
31.697001401335,1,1,1,nil,400.89579730893,1,5.23598775,1,0.01705231535076,1,58.6430628,true,54.977871375,0,false,93.89188073385,0,98.715688174816,false,0,1,nil,107.95861996591,2588.0304712742,1721.7690586376,1231.1067272099,4885.4671039651,6.8891013635711,5745.4595279987,29.825059493145,0,53.199099541882,6067.7299886724,6067.7299886724,242.91543188623,false,0,91.906643128564,0.3,370.45974002825,false,false,0,96.830672880809,0,110,false,3.0453426361084,0.16876058812066,1,90,
32.736501455307,1,1,1,nil,402.44264849139,1,5.23598775,1,0.01705231535076,1,58.6430628,true,54.977871375,0,false,93.856659464316,0,98.67776954978,false,0,1,nil,108.53851764834,4448.3556752229,1351.4268211631,1150.8911549939,4868.3258432758,5.4148477520245,5823.2475115346,51.510214507692,0,52.808926043563,5948.7962030743,5948.7962030743,237.38776346287,false,0,92.31753276473,0.3,371.63825681305,false,false,0,97.205533149837,0,110,false,6.1305187225342,0.29012627673908,1,90,
33.802501510829,1,1,1,nil,381.01723796569,1,5.23598775,1,0.01705231535076,1,58.6430628,true,54.977871375,0,false,93.512144229633,0,99.090163562667,false,0,1,nil,124.13005424105,6142.4619792818,879.01674274085,1314.7315719824,6336.9772699041,6.0916390969275,6724.9422959084,71.756007822138,0,60.608977028165,7836.1526330755,7836.1526330755,329.19367441786,false,0,92.638958693646,0.3,372.97431406127,false,false,0,97.57159747057,0,110,false,8.1953727722168,0.35331929573614,1,90,
34.873501550406,1,1,1,nil,276.80851822064,1,5.23598775,1,0.01705231535076,1,58.6430628,true,54.977871375,0,false,93.233908778175,0,99.024647124675,false,0,1,nil,139.70953941797,7449.2913760305,402.80191349407,1422.2216751128,7494.5058148885,5.0352963934529,7715.3720982705,87.767448657076,0,70.227411326408,8802.8004370565,8802.8004370565,480.44858790473,false,0,92.88291917574,0.3,374.97445950118,false,false,0,97.988840095879,0,110,false,9.3226951599121,0.38329202823203,1,90,
35.935501620173,1,1,1,nil,402.15652484635,1,5.23598775,1,0.01705231535076,1,58.6430628,true,54.977871375,0,false,92.965499475989,0,98.119170514299,false,0,1,nil,117.17905607595,6547.9557260912,-56.752045239607,980.51360354386,5557.0868992918,-1.0956942604561,6484.0615019648,77.83019054111,0,62.117898994,6486.9402944773,6486.9402944773,259.21621907356,false,0,93.043744142822,0.3,375.24202299919,false,false,0,98.426815690513,0,110,false,10.163353729248,0.40389503873782,1,90,
37.009501706809,1,1,1,nil,389.79631247618,1,5.23598775,1,0.01705231535076,1,58.6430628,true,54.977871375,0,false,92.341351872576,0,96.638747880127,false,0,1,nil,115.75003431879,7160.6509990818,-670.50122621492,674.67054991929,4560.4065101321,-7.3572867486646,6237.4263010524,85.961465417402,0,62.552093241151,5176.4270302904,5176.4270302904,213.94030527674,false,0,93.10168601815,0.3,372.83328916466,false,false,0,98.593602431246,0,110,false,12.324114990234,0.45103436999292,1,90,
38.080001778901,0,1,0,nil,0,1,5.23598775,1,0.01705231535076,1,58.6430628,true,54.977871375,0,false,91.187289846049,0,91.680512274739,false,0,1,nil,117.11140657556,6470.0880792628,-1617.5380893822,-241.35274267493,535.55241196632,-26.955198368454,5719.7507125761,78.959659211354,0,66.384430544868,47.454019939488,47.454019939488,194.11974118527,false,0,92.984708443001,0.1,363.58312516062,false,false,0,98.743985587581,0,110,false,10.345088195801,0.40816935083756,1,90,
39.122501857579,0.52194749018653,1,0.52194749018653,nil,72.352834200824,1,5.23598775,1,0.01705231535076,1,58.6430628,true,54.977871375,0,false,90.720900914129,0,91.187046874345,false,0,1,nil,116.6402945494,1524.6437823673,-1820.8215877774,-287.0775918517,516.65733803743,-28.757959229211,4887.4598936655,26.357209696649,0,69.04922217653,191.96652146665,191.96652146665,55.319042763613,false,0,92.669542283354,0.35504,350.21693652698,false,false,0,98.653583438741,0,110,false,2.3688432693481,0.13638463037597,0.71020571487281,90,
40.162001937628,0.37685342351825,1,0.37685342351825,nil,52.681950485391,1,5.23598775,1,0.01705231535076,1,58.6430628,true,54.977871375,0,false,90.944488945254,0,91.306320224711,false,0,1,nil,116.24506882954,1485.5259123094,-1364.3115080886,-213.75743493519,394.65512379971,-27.782803748635,4262.7157344985,19.294316046001,0,70.522965149795,150.67551864207,150.67551864207,55.803276843426,false,0,92.408944035866,0.33258029154519,338.98929223986,false,false,0,98.518369687755,0,110,false,0.021718659996986,0.1,0.94089104104881,90,
41.205002013594,0.37689983030626,1,0.37689983030626,nil,52.383250133498,1,5.23598775,1,0.01705231535076,1,58.6430628,true,54.977871375,0,false,90.973741018992,0,91.309767489903,false,0,1,nil,117.43608633509,1558.8328126623,-1154.6699665196,-175.09057281867,366.60775315498,-27.606100706118,3813.2336291711,19.513347560384,0,72.312867749235,163.22292381574,163.22292381574,55.06623464227,false,0,92.200681455628,0.33258029154519,329.10543083491,false,false,0,98.383305980308,0,110,false,0.0047608561813831,0.1,0.97423516495208,90,
